description,hit_id,targ_id,target_len,hit_score,hit_evalue,hit_bias,hsp_len,hsp_score,hsp_evalue_cond,hsp_evalue_ind,hsp_bias,output_table
Bacteroides-fragilis-3-1-12-MAF-2_metCcustom,1_2079/31-122,1_2079,408,17.0,0.00044,0.0,92,16.5,1.9e-06,0.00065,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_metCcustom.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_metCcustom,1_3938/41-153,1_3938,346,14.3,0.0029,0.0,113,13.9,1.2e-05,0.004,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_metCcustom.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_metCcustom,1_3331/89-215,1_3331,395,12.7,0.0091,0.0,127,12.2,3.8e-05,0.013,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_4208/7-225,1_4208,429,398.8,7.6e-120,2.1,219,240.4,2.3e-74,8.2e-72,1.5,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_4208/270-427,1_4208,429,398.8,7.6e-120,2.1,158,157.1,4.1e-49,1.5e-46,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_4466/6-224,1_4466,427,372.1,9.2e-112,0.0,219,237.1,2.3e-73,8.4e-71,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_4466/263-426,1_4466,427,372.1,9.2e-112,0.0,164,133.4,6.3e-42,2.3e-39,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_3009/92-176,1_3009,400,24.2,2.9e-06,0.0,85,23.6,1.2e-08,4.5e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_695/108-225,1_695,405,22.9,7.4e-06,0.1,118,21.0,7.4e-08,2.7e-05,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_302/105-204,1_302,398,21.9,1.5e-05,0.0,100,21.3,6.2e-08,2.3e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_3280/89-214,1_3280,396,21.3,2.2e-05,0.0,126,20.8,8.6e-08,3.1e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_3015/87-210,1_3015,385,18.0,0.00023,0.1,124,16.6,1.6e-06,0.00059,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,2_56/107-230,2_56,404,17.6,0.00029,0.0,124,16.9,1.3e-06,0.00048,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_372/37-160,1_372,381,16.4,0.00068,0.0,124,15.6,3.3e-06,0.0012,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_3914/28-83,1_3914,386,15.0,0.0018,0.0,56,13.4,1.6e-05,0.0057,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom,1_4149/41-176,1_4149,346,13.2,0.0064,0.0,136,12.7,2.5e-05,0.009,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_157/7-225,1_157,429,412.7,4.8e-124,0.9,219,247.8,1.3e-76,4.7e-74,0.5,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_157/271-427,1_157,429,412.7,4.8e-124,0.9,157,163.6,4.5e-51,1.7e-48,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_4645/6-223,1_4645,427,366.2,6e-110,0.0,218,231.3,1.3e-71,4.8e-69,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_4645/263-426,1_4645,427,366.2,6e-110,0.0,164,133.1,7.7e-42,2.9e-39,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_2667/1-391,1_2667,395,276.3,1.1e-82,0.2,391,276.1,3.3e-85,1.2e-82,0.2,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_4273/92-176,1_4273,400,24.8,2.1e-06,0.0,85,24.1,8.8e-09,3.3e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_182/104-204,1_182,398,21.4,2.2e-05,0.0,101,20.8,9e-08,3.4e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_1307/131-226,1_1307,406,21.1,2.7e-05,0.1,96,20.1,1.5e-07,5.6e-05,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_3507/89-214,1_3507,395,19.4,9e-05,0.0,126,18.7,3.8e-07,0.00014,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_1586/93-188,1_1586,383,17.2,0.0004,0.0,96,16.2,2.2e-06,0.00083,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom,1_4200/87-212,1_4200,385,13.7,0.0046,0.1,126,12.8,2.4e-05,0.009,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1968/8-225,1_1968,432,396.3,2.5e-119,1.3,218,250.9,1.9e-77,3.2e-75,1.6,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1968/272-429,1_1968,432,396.3,2.5e-119,1.3,158,143.3,8.1e-45,1.4e-42,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1089/5-222,1_1089,427,357.1,2e-107,0.0,218,228.4,1.3e-70,2.1e-68,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1089/262-424,1_1089,427,357.1,2e-107,0.0,163,127.0,7.2e-40,1.2e-37,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_904/2-409,1_904,414,321.6,1.2e-96,0.0,408,320.1,2e-98,3.3e-96,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_2569/88-243,1_2569,503,36.1,4.4e-10,0.6,156,35.0,5.9e-12,9.8e-10,0.6,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1555/69-265,1_1555,434,34.2,1.7e-09,0.0,197,33.7,1.4e-11,2.4e-09,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_2727/35-128,1_2727,425,27.9,1.3e-07,0.2,94,27.4,1.1e-09,1.9e-07,0.2,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_921/150-222,1_921,408,27.8,1.5e-07,0.1,73,27.3,1.3e-09,2.1e-07,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_13/78-240,1_13,509,26.6,3.4e-07,0.0,163,24.8,6.8e-09,1.1e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1974/6-126,1_1974,184,25.9,5.4e-07,0.0,121,25.6,4.1e-09,6.9e-07,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_113/45-157,1_113,399,25.3,8.4e-07,0.2,113,24.5,8.7e-09,1.4e-06,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_2479/47-154,1_2479,382,22.0,8.4e-06,0.2,108,21.4,7.5e-08,1.2e-05,0.2,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_131/37-207,1_131,369,18.9,7.2e-05,0.0,171,18.2,7e-07,0.00012,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1138/104-191,1_1138,398,17.0,0.00026,0.0,88,15.8,3.8e-06,0.00063,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_151/65-195,1_151,449,16.4,0.0004,0.0,131,15.8,3.9e-06,0.00065,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_377/93-202,1_377,389,16.0,0.00056,0.0,110,14.6,8.6e-06,0.0014,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_1202/88-191,1_1202,395,13.2,0.0039,0.1,104,12.6,3.5e-05,0.0059,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom,1_2030/92-199,1_2030,391,13.1,0.004,0.1,108,12.4,4.1e-05,0.0069,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_212/7-231,1_212,429,396.0,4.2e-119,1.0,225,242.5,3.5e-75,1.4e-72,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_212/270-427,1_212,429,396.0,4.2e-119,1.0,158,152.6,6.4e-48,2.6e-45,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_512/6-224,1_512,428,369.7,4e-111,0.0,219,232.9,2.9e-72,1.2e-69,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_512/264-426,1_512,428,369.7,4e-111,0.0,163,135.1,1.4e-42,5.5e-40,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1209/49-197,1_1209,364,30.6,2.6e-08,0.0,149,30.2,8.6e-11,3.5e-08,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1541/104-204,1_1541,398,26.1,6e-07,0.0,101,25.5,2.3e-09,9.3e-07,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_2951/92-176,1_2951,401,22.3,8.4e-06,0.0,85,21.7,3.2e-08,1.3e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_704/154-226,1_704,407,21.4,1.6e-05,0.1,73,19.1,2e-07,8e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1905/116-225,1_1905,397,18.9,9.3e-05,0.0,110,18.3,3.5e-07,0.00014,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,3_43/107-230,3_43,412,17.6,0.00023,0.0,124,16.9,9.4e-07,0.00038,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_2826/74-199,1_2826,381,17.5,0.00024,0.0,126,17.0,8.8e-07,0.00035,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_3864/6-225,1_3864,429,404.3,1.5e-121,0.7,220,247.1,1.2e-76,6.5e-74,0.4,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_3864/271-427,1_3864,429,404.3,1.5e-121,0.7,157,155.7,6.8e-49,3.6e-46,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_2090/6-223,1_2090,427,370.5,2.5e-111,0.1,218,238.0,7.2e-74,3.8e-71,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_2090/263-426,1_2090,427,370.5,2.5e-111,0.1,164,130.8,2.4e-41,1.2e-38,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_3280/92-176,1_3280,400,24.3,2.4e-06,0.0,85,23.6,7.7e-09,4e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_336/104-204,1_336,398,22.1,1.1e-05,0.0,101,21.5,3.4e-08,1.8e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_1131/149-241,1_1131,421,21.0,2.5e-05,0.0,93,19.5,1.3e-07,7e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_3064/89-214,1_3064,396,15.3,0.0014,0.0,126,14.8,3.6e-06,0.0019,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom,1_1072/136-186,1_1072,346,13.8,0.0038,0.0,51,13.5,8.8e-06,0.0046,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2946/5-224,1_2946,430,389.2,5.8e-117,1.3,220,229.5,5.8e-71,1.5e-68,1.7,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2946/270-428,1_2946,430,389.2,5.8e-117,1.3,159,157.5,4.1e-49,1.1e-46,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_4209/6-223,1_4209,427,367.3,2.5e-110,0.1,218,227.4,2.5e-70,6.7e-68,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_4209/266-426,1_4209,427,367.3,2.5e-110,0.1,161,138.2,3e-43,7.9e-41,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2321/93-199,1_2321,400,25.0,1.6e-06,0.0,107,24.3,9.8e-09,2.6e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_3897/105-204,1_3897,398,24.8,1.8e-06,0.0,100,24.2,1.1e-08,2.9e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_3964/108-205,1_3964,405,23.0,6.5e-06,0.1,98,22.4,3.8e-08,9.9e-06,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_1106/41-177,1_1106,346,22.6,8.6e-06,0.0,137,22.1,4.7e-08,1.2e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_3231/64-166,1_3231,380,16.7,0.00054,0.0,103,15.7,4.2e-06,0.0011,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_3292/48-197,1_3292,362,16.6,0.00055,0.1,150,16.1,3e-06,0.00078,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_1553/117-226,1_1553,393,15.9,0.00096,0.0,110,15.2,5.7e-06,0.0015,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2375/115-216,1_2375,406,15.6,0.0011,0.0,102,15.0,6.7e-06,0.0018,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2178/84-209,1_2178,398,15.3,0.0014,0.0,126,14.5,9.6e-06,0.0025,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2141/89-215,1_2141,396,15.3,0.0014,0.0,127,14.7,7.9e-06,0.0021,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_1120/86-197,1_1120,389,15.3,0.0014,0.0,112,14.7,8e-06,0.0021,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_3386/111-237,1_3386,418,14.6,0.0023,0.2,127,13.5,1.9e-05,0.0051,0.2,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_4070/49-82,1_4070,415,13.3,0.0058,0.0,34,12.8,3e-05,0.008,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_2083/61-92,1_2083,424,12.5,0.0098,0.1,32,11.9,5.6e-05,0.015,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-3-1-19-MAF-2_metCcustom,1_1988/52-104,1_1988,429,12.5,0.01,0.0,53,11.9,5.8e-05,0.015,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3086/5-225,1_3086,429,407.0,2.5e-122,2.1,221,247.5,1.8e-76,5.6e-74,1.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3086/270-426,1_3086,429,407.0,2.5e-122,2.1,157,158.8,1.5e-49,4.6e-47,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_902/6-224,1_902,426,367.9,1.7e-110,0.0,219,233.0,4.7e-72,1.5e-69,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_902/264-425,1_902,426,367.9,1.7e-110,0.0,162,133.3,7.9e-42,2.5e-39,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_4304/112-197,1_4304,421,24.6,2.2e-06,0.0,86,24.0,1.1e-08,3.3e-06,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_2366/116-226,1_2366,395,21.6,1.8e-05,0.0,111,20.9,9.5e-08,3e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,2_14/107-231,2_14,412,19.3,9.3e-05,0.0,125,18.5,5e-07,0.00016,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_169/105-204,1_169,398,17.9,0.00025,0.1,100,17.2,1.3e-06,0.00039,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_1599/153-202,1_1599,405,17.4,0.00033,0.1,50,15.9,3e-06,0.00095,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3695/56-194,1_3695,448,16.8,0.00052,0.0,139,16.0,3e-06,0.00094,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3071/52-84,1_3071,382,14.5,0.0025,0.2,33,13.8,1.3e-05,0.0041,0.2,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3522/221-266,1_3522,950,14.4,0.0029,0.0,46,10.7,0.00012,0.037,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom,1_3509/116-197,1_3509,363,13.1,0.0068,0.0,82,12.7,2.8e-05,0.0088,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_metCcustom.domtblout
Bacteroides-sp-D2-MAF-2_metCcustom,1_199/7-225,1_199,429,412.7,5.1e-124,0.9,219,247.8,1.3e-76,5.1e-74,0.5,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-D2-MAF-2_metCcustom.domtblout
Bacteroides-sp-D2-MAF-2_metCcustom,1_199/271-427,1_199,429,412.7,5.1e-124,0.9,157,163.6,4.5e-51,1.8e-48,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-sp-D2-MAF-2_metCcustom.domtblout
